process_type,case_id,activity,event_time,employee_id
invoice-approval,INV-0047,検証完了,2024-10-26 15:40:44,EMP-015
invoice-approval,INV-0047,承認,2024-10-27 08:25:54,EMP-016
invoice-approval,INV-0047,支払予定登録,2024-10-27 14:32:49,EMP-015
invoice-approval,INV-0047,支払実行,2024-11-20 14:32:49,SYSTEM
invoice-approval,INV-0048,請求書受領,2024-05-24 14:24:00,SYSTEM
invoice-approval,INV-0048,検証割当,2024-05-24 18:09:56,EMP-015
invoice-approval,INV-0048,検証完了,2024-05-25 05:24:57,EMP-015
invoice-approval,INV-0048,承認,2024-05-26 08:53:18,EMP-016
invoice-approval,INV-0048,支払予定登録,2024-05-26 11:42:24,EMP-015
invoice-approval,INV-0048,支払実行,2024-06-12 11:42:24,SYSTEM
invoice-approval,INV-0049,請求書受領,2024-10-06 09:40:00,SYSTEM
invoice-approval,INV-0049,検証割当,2024-10-06 11:40:30,EMP-015
invoice-approval,INV-0049,検証完了,2024-10-06 23:09:26,EMP-015
invoice-approval,INV-0049,承認,2024-10-08 14:08:16,EMP-016
invoice-approval,INV-0049,支払予定登録,2024-10-08 20:30:50,EMP-015
invoice-approval,INV-0049,支払実行,2024-10-24 20:30:50,SYSTEM
invoice-approval,INV-0050,請求書受領,2024-01-06 17:55:00,SYSTEM
invoice-approval,INV-0050,検証割当,2024-01-06 22:48:07,EMP-015
invoice-approval,INV-0050,エラー検出,2024-01-07 02:31:38,EMP-015
invoice-approval,INV-0050,ベンダー問合せ,2024-01-07 18:27:37,EMP-015
invoice-approval,INV-0050,修正受領,2024-01-12 18:27:37,SYSTEM
invoice-approval,INV-0050,検証完了,2024-01-12 18:27:37,EMP-015
invoice-approval,INV-0050,承認,2024-01-13 22:33:05,EMP-016
invoice-approval,INV-0050,支払予定登録,2024-01-14 01:03:44,EMP-015
invoice-approval,INV-0050,支払実行,2024-01-25 01:03:44,SYSTEM
invoice-approval,INV-0051,請求書受領,2024-06-25 06:26:00,SYSTEM
invoice-approval,INV-0051,検証割当,2024-06-25 13:46:21,EMP-015
invoice-approval,INV-0051,エラー検出,2024-06-26 03:41:35,EMP-015
invoice-approval,INV-0051,ベンダー問合せ,2024-06-26 11:22:22,EMP-015
invoice-approval,INV-0051,修正受領,2024-07-01 11:22:22,SYSTEM
invoice-approval,INV-0051,検証完了,2024-07-01 11:22:22,EMP-015
invoice-approval,INV-0051,承認,2024-07-03 04:06:06,EMP-016
invoice-approval,INV-0051,支払予定登録,2024-07-03 07:16:04,EMP-015
invoice-approval,INV-0051,支払実行,2024-07-13 07:16:04,SYSTEM
invoice-approval,INV-0052,請求書受領,2024-10-17 01:54:00,SYSTEM
invoice-approval,INV-0052,検証割当,2024-10-17 08:09:26,EMP-015
invoice-approval,INV-0052,検証完了,2024-10-18 00:01:06,EMP-015
invoice-approval,INV-0052,承認,2024-10-19 08:23:02,EMP-016
invoice-approval,INV-0052,支払予定登録,2024-10-19 10:49:22,EMP-015
invoice-approval,INV-0052,支払実行,2024-11-14 10:49:22,SYSTEM
invoice-approval,INV-0053,請求書受領,2024-05-08 03:12:00,SYSTEM
invoice-approval,INV-0053,検証割当,2024-05-08 09:16:44,EMP-015
invoice-approval,INV-0053,検証完了,2024-05-08 18:05:59,EMP-015
invoice-approval,INV-0053,承認,2024-05-09 03:44:28,EMP-016
invoice-approval,INV-0053,支払予定登録,2024-05-09 09:40:26,EMP-015
invoice-approval,INV-0053,支払実行,2024-05-17 09:40:26,SYSTEM
invoice-approval,INV-0054,請求書受領,2024-11-13 02:57:00,SYSTEM
invoice-approval,INV-0054,検証割当,2024-11-13 05:18:16,EMP-015
invoice-approval,INV-0054,検証完了,2024-11-13 14:06:23,EMP-015
invoice-approval,INV-0054,承認,2024-11-14 23:07:16,EMP-016
invoice-approval,INV-0054,支払予定登録,2024-11-15 05:16:54,EMP-015
invoice-approval,INV-0054,支払実行,2024-11-24 05:16:54,SYSTEM
invoice-approval,INV-0055,請求書受領,2024-10-17 11:51:00,SYSTEM
invoice-approval,INV-0055,検証割当,2024-10-17 15:03:51,EMP-015
invoice-approval,INV-0055,エラー検出,2024-10-17 23:03:38,EMP-015
invoice-approval,INV-0055,ベンダー問合せ,2024-10-18 07:59:02,EMP-015
invoice-approval,INV-0055,修正受領,2024-10-20 07:59:02,SYSTEM
invoice-approval,INV-0055,検証完了,2024-10-20 07:59:02,EMP-015
invoice-approval,INV-0055,承認,2024-10-21 19:19:15,EMP-016
invoice-approval,INV-0055,支払予定登録,2024-10-22 01:09:57,EMP-015
invoice-approval,INV-0055,支払実行,2024-11-04 01:09:57,SYSTEM
invoice-approval,INV-0056,請求書受領,2024-07-03 04:43:00,SYSTEM
invoice-approval,INV-0056,検証割当,2024-07-03 10:50:50,EMP-015
invoice-approval,INV-0056,検証完了,2024-07-04 01:08:16,EMP-015
invoice-approval,INV-0056,承認,2024-07-04 20:55:21,EMP-016
invoice-approval,INV-0056,支払予定登録,2024-07-05 00:45:19,EMP-015
invoice-approval,INV-0056,支払実行,2024-07-27 00:45:19,SYSTEM
invoice-approval,INV-0057,請求書受領,2024-03-30 20:38:00,SYSTEM
invoice-approval,INV-0057,検証割当,2024-03-30 22:12:25,EMP-015
invoice-approval,INV-0057,検証完了,2024-03-31 04:08:08,EMP-015
invoice-approval,INV-0057,承認,2024-04-01 23:21:10,EMP-016
invoice-approval,INV-0057,支払予定登録,2024-04-02 02:31:53,EMP-015
invoice-approval,INV-0057,支払実行,2024-04-30 02:31:53,SYSTEM
invoice-approval,INV-0058,請求書受領,2024-11-16 02:46:00,SYSTEM
invoice-approval,INV-0058,検証割当,2024-11-16 04:17:40,EMP-015
invoice-approval,INV-0058,検証完了,2024-11-16 06:33:19,EMP-015
invoice-approval,INV-0058,承認,2024-11-16 11:55:40,EMP-016
invoice-approval,INV-0058,支払予定登録,2024-11-16 17:25:09,EMP-015
invoice-approval,INV-0058,支払実行,2024-12-03 17:25:09,SYSTEM
invoice-approval,INV-0059,請求書受領,2024-10-29 06:58:00,SYSTEM
invoice-approval,INV-0059,検証割当,2024-10-29 08:13:23,EMP-015
invoice-approval,INV-0059,検証完了,2024-10-29 13:52:18,EMP-015
invoice-approval,INV-0059,承認,2024-10-30 17:37:03,EMP-016
invoice-approval,INV-0059,支払予定登録,2024-10-30 23:32:28,EMP-015
invoice-approval,INV-0059,支払実行,2024-11-08 23:32:28,SYSTEM
invoice-approval,INV-0060,請求書受領,2024-07-19 07:57:00,SYSTEM
invoice-approval,INV-0060,検証割当,2024-07-19 14:21:18,EMP-015
invoice-approval,INV-0060,検証完了,2024-07-20 02:37:12,EMP-015
invoice-approval,INV-0060,承認,2024-07-21 03:04:01,EMP-016
invoice-approval,INV-0060,支払予定登録,2024-07-21 08:07:46,EMP-015
invoice-approval,INV-0060,支払実行,2024-08-07 08:07:46,SYSTEM
invoice-approval,INV-0061,請求書受領,2024-09-14 00:42:00,SYSTEM
invoice-approval,INV-0061,検証割当,2024-09-14 03:22:19,EMP-015
invoice-approval,INV-0061,検証完了,2024-09-14 18:52:05,EMP-015
invoice-approval,INV-0061,承認,2024-09-16 04:58:16,EMP-016
invoice-approval,INV-0061,支払予定登録,2024-09-16 11:30:52,EMP-015
invoice-approval,INV-0061,支払実行,2024-09-25 11:30:52,SYSTEM
invoice-approval,INV-0062,請求書受領,2024-03-22 05:36:00,SYSTEM
invoice-approval,INV-0062,検証割当,2024-03-22 13:14:27,EMP-015
invoice-approval,INV-0062,検証完了,2024-03-23 00:28:21,EMP-015
invoice-approval,INV-0062,承認,2024-03-24 12:51:11,EMP-016
invoice-approval,INV-0062,支払予定登録,2024-03-24 17:45:15,EMP-015
invoice-approval,INV-0062,支払実行,2024-04-09 17:45:15,SYSTEM
invoice-approval,INV-0063,請求書受領,2024-04-22 15:14:00,SYSTEM
invoice-approval,INV-0063,検証割当,2024-04-22 16:40:24,EMP-015
invoice-approval,INV-0063,エラー検出,2024-04-22 23:50:43,EMP-015
invoice-approval,INV-0063,ベンダー問合せ,2024-04-23 07:58:51,EMP-015
invoice-approval,INV-0063,修正受領,2024-04-26 07:58:51,SYSTEM
invoice-approval,INV-0063,検証完了,2024-04-26 07:58:51,EMP-015
invoice-approval,INV-0063,承認,2024-04-27 05:03:25,EMP-016
invoice-approval,INV-0063,支払予定登録,2024-04-27 12:33:51,EMP-015
invoice-approval,INV-0063,支払実行,2024-05-03 12:33:51,SYSTEM
invoice-approval,INV-0064,請求書受領,2024-11-28 10:06:00,SYSTEM
invoice-approval,INV-0064,検証割当,2024-11-28 16:01:34,EMP-015
invoice-approval,INV-0064,検証完了,2024-11-29 01:19:31,EMP-015
invoice-approval,INV-0064,承認,2024-11-30 18:03:35,EMP-016
invoice-approval,INV-0064,支払予定登録,2024-11-30 21:38:22,EMP-015
invoice-approval,INV-0064,支払実行,2024-12-22 21:38:22,SYSTEM
invoice-approval,INV-0065,請求書受領,2024-03-30 12:41:00,SYSTEM
invoice-approval,INV-0065,検証割当,2024-03-30 16:19:58,EMP-015
invoice-approval,INV-0065,検証完了,2024-03-31 02:33:37,EMP-015
invoice-approval,INV-0065,承認,2024-03-31 09:59:07,EMP-016
invoice-approval,INV-0065,支払予定登録,2024-03-31 13:29:41,EMP-015
invoice-approval,INV-0065,支払実行,2024-04-12 13:29:41,SYSTEM
invoice-approval,INV-0066,請求書受領,2024-07-26 11:52:00,SYSTEM
invoice-approval,INV-0066,検証割当,2024-07-26 18:56:26,EMP-015
invoice-approval,INV-0066,検証完了,2024-07-27 03:45:24,EMP-015
invoice-approval,INV-0066,承認,2024-07-28 10:20:31,EMP-016
invoice-approval,INV-0066,支払予定登録,2024-07-28 15:21:11,EMP-015
invoice-approval,INV-0066,支払実行,2024-08-06 15:21:11,SYSTEM
invoice-approval,INV-0067,請求書受領,2024-03-25 07:04:00,SYSTEM
invoice-approval,INV-0067,検証割当,2024-03-25 11:40:06,EMP-015
invoice-approval,INV-0067,検証完了,2024-03-25 17:35:59,EMP-015
invoice-approval,INV-0067,承認,2024-03-26 04:31:24,EMP-016
invoice-approval,INV-0067,支払予定登録,2024-03-26 10:08:08,EMP-015
invoice-approval,INV-0067,支払実行,2024-04-03 10:08:08,SYSTEM
invoice-approval,INV-0068,請求書受領,2024-04-27 13:51:00,SYSTEM
invoice-approval,INV-0068,検証割当,2024-04-27 17:09:41,EMP-015
invoice-approval,INV-0068,検証完了,2024-04-27 20:44:53,EMP-015
invoice-approval,INV-0068,承認,2024-04-28 21:49:30,EMP-016
invoice-approval,INV-0068,支払予定登録,2024-04-29 03:22:11,EMP-015
invoice-approval,INV-0068,支払実行,2024-05-24 03:22:11,SYSTEM
invoice-approval,INV-0069,請求書受領,2024-07-29 00:15:00,SYSTEM
invoice-approval,INV-0069,検証割当,2024-07-29 01:33:07,EMP-015
invoice-approval,INV-0069,検証完了,2024-07-29 11:34:50,EMP-015
invoice-approval,INV-0069,承認,2024-07-30 19:16:50,EMP-016
invoice-approval,INV-0069,支払予定登録,2024-07-30 21:30:56,EMP-015
invoice-approval,INV-0069,支払実行,2024-08-22 21:30:56,SYSTEM
invoice-approval,INV-0070,請求書受領,2024-01-29 05:16:00,SYSTEM
invoice-approval,INV-0070,検証割当,2024-01-29 12:43:25,EMP-015
invoice-approval,INV-0070,検証完了,2024-01-29 21:57:24,EMP-015
invoice-approval,INV-0070,承認,2024-01-31 20:36:12,EMP-016
invoice-approval,INV-0070,支払予定登録,2024-02-01 02:25:45,EMP-015
invoice-approval,INV-0070,支払実行,2024-02-29 02:25:45,SYSTEM
invoice-approval,INV-0071,請求書受領,2024-12-04 09:05:00,SYSTEM
invoice-approval,INV-0071,検証割当,2024-12-04 11:35:58,EMP-015
invoice-approval,INV-0071,検証完了,2024-12-04 22:05:27,EMP-015
invoice-approval,INV-0071,承認,2024-12-05 23:17:03,EMP-016
invoice-approval,INV-0071,支払予定登録,2024-12-06 02:36:01,EMP-015
invoice-approval,INV-0071,支払実行,2024-12-24 02:36:01,SYSTEM
invoice-approval,INV-0072,請求書受領,2024-03-14 18:52:00,SYSTEM
invoice-approval,INV-0072,検証割当,2024-03-15 01:14:20,EMP-015
invoice-approval,INV-0072,検証完了,2024-03-15 11:57:50,EMP-015
invoice-approval,INV-0072,承認,2024-03-15 23:20:37,EMP-016
invoice-approval,INV-0072,支払予定登録,2024-03-16 05:27:26,EMP-015
invoice-approval,INV-0072,支払実行,2024-04-04 05:27:26,SYSTEM
invoice-approval,INV-0073,請求書受領,2024-10-29 02:14:00,SYSTEM
invoice-approval,INV-0073,検証割当,2024-10-29 05:52:50,EMP-015
invoice-approval,INV-0073,エラー検出,2024-10-29 09:43:54,EMP-015
invoice-approval,INV-0073,ベンダー問合せ,2024-10-30 00:11:09,EMP-015
invoice-approval,INV-0073,修正受領,2024-11-04 00:11:09,SYSTEM
invoice-approval,INV-0073,検証完了,2024-11-04 00:11:09,EMP-015
invoice-approval,INV-0073,承認,2024-11-05 10:17:53,EMP-016
invoice-approval,INV-0073,支払予定登録,2024-11-05 17:15:26,EMP-015
invoice-approval,INV-0073,支払実行,2024-11-29 17:15:26,SYSTEM
invoice-approval,INV-0074,請求書受領,2024-03-31 15:57:00,SYSTEM
invoice-approval,INV-0074,検証割当,2024-03-31 21:15:11,EMP-015
invoice-approval,INV-0074,検証完了,2024-03-31 23:47:59,EMP-015
invoice-approval,INV-0074,承認,2024-04-02 01:56:46,EMP-016
invoice-approval,INV-0074,支払予定登録,2024-04-02 04:39:04,EMP-015
invoice-approval,INV-0074,支払実行,2024-04-22 04:39:04,SYSTEM
invoice-approval,INV-0075,請求書受領,2024-03-07 19:34:00,SYSTEM
invoice-approval,INV-0075,検証割当,2024-03-08 02:21:33,EMP-015
invoice-approval,INV-0075,検証完了,2024-03-08 16:55:00,EMP-015
invoice-approval,INV-0075,承認,2024-03-10 01:28:59,EMP-016
invoice-approval,INV-0075,支払予定登録,2024-03-10 06:36:55,EMP-015
invoice-approval,INV-0075,支払実行,2024-03-26 06:36:55,SYSTEM
invoice-approval,INV-0076,請求書受領,2024-01-23 22:33:00,SYSTEM
invoice-approval,INV-0076,検証割当,2024-01-24 02:33:09,EMP-015
invoice-approval,INV-0076,検証完了,2024-01-24 17:41:26,EMP-015
invoice-approval,INV-0076,承認,2024-01-26 07:30:43,EMP-016
invoice-approval,INV-0076,支払予定登録,2024-01-26 11:36:54,EMP-015
invoice-approval,INV-0076,支払実行,2024-02-25 11:36:54,SYSTEM
invoice-approval,INV-0077,請求書受領,2024-12-22 18:06:00,SYSTEM
invoice-approval,INV-0077,検証割当,2024-12-22 22:04:42,EMP-015
invoice-approval,INV-0077,検証完了,2024-12-23 03:38:30,EMP-015
invoice-approval,INV-0077,承認,2024-12-24 23:41:07,EMP-016
invoice-approval,INV-0077,支払予定登録,2024-12-25 02:11:18,EMP-015
invoice-approval,INV-0077,支払実行,2025-01-18 02:11:18,SYSTEM
invoice-approval,INV-0078,請求書受領,2024-10-05 13:16:00,SYSTEM
invoice-approval,INV-0078,検証割当,2024-10-05 15:35:23,EMP-015
invoice-approval,INV-0078,検証完了,2024-10-06 03:31:04,EMP-015
invoice-approval,INV-0078,承認,2024-10-07 08:56:57,EMP-016
invoice-approval,INV-0078,支払予定登録,2024-10-07 11:39:22,EMP-015
invoice-approval,INV-0078,支払実行,2024-10-12 11:39:22,SYSTEM
invoice-approval,INV-0079,請求書受領,2024-12-01 06:44:00,SYSTEM
invoice-approval,INV-0079,検証割当,2024-12-01 13:21:48,EMP-015
invoice-approval,INV-0079,エラー検出,2024-12-01 21:05:13,EMP-015
invoice-approval,INV-0079,ベンダー問合せ,2024-12-02 09:36:30,EMP-015
invoice-approval,INV-0079,修正受領,2024-12-07 09:36:30,SYSTEM
invoice-approval,INV-0079,検証完了,2024-12-07 09:36:30,EMP-015
invoice-approval,INV-0079,承認,2024-12-08 00:46:06,EMP-016
invoice-approval,INV-0079,支払予定登録,2024-12-08 07:53:53,EMP-015
invoice-approval,INV-0079,支払実行,2024-12-26 07:53:53,SYSTEM
invoice-approval,INV-0080,請求書受領,2024-07-06 19:17:00,SYSTEM
invoice-approval,INV-0080,検証割当,2024-07-07 03:13:33,EMP-015
invoice-approval,INV-0080,検証完了,2024-07-07 10:47:25,EMP-015
invoice-approval,INV-0080,承認,2024-07-08 15:04:58,EMP-016
invoice-approval,INV-0080,支払予定登録,2024-07-08 20:25:41,EMP-015
invoice-approval,INV-0080,支払実行,2024-07-18 20:25:41,SYSTEM
invoice-approval,INV-0081,請求書受領,2024-10-13 17:30:00,SYSTEM
invoice-approval,INV-0081,検証割当,2024-10-13 20:16:35,EMP-015
invoice-approval,INV-0081,検証完了,2024-10-14 02:34:10,EMP-015
invoice-approval,INV-0081,承認,2024-10-15 13:36:40,EMP-016
invoice-approval,INV-0081,支払予定登録,2024-10-15 20:01:33,EMP-015
invoice-approval,INV-0081,支払実行,2024-11-10 20:01:33,SYSTEM
invoice-approval,INV-0082,請求書受領,2024-04-27 14:50:00,SYSTEM
invoice-approval,INV-0082,検証割当,2024-04-27 20:43:42,EMP-015
invoice-approval,INV-0082,検証完了,2024-04-28 00:59:37,EMP-015
invoice-approval,INV-0082,承認,2024-04-28 22:37:05,EMP-016
invoice-approval,INV-0082,支払予定登録,2024-04-29 02:38:56,EMP-015
invoice-approval,INV-0082,支払実行,2024-05-21 02:38:56,SYSTEM
invoice-approval,INV-0083,請求書受領,2024-12-22 21:45:00,SYSTEM
invoice-approval,INV-0083,検証割当,2024-12-22 23:06:51,EMP-015
invoice-approval,INV-0083,検証完了,2024-12-23 06:33:42,EMP-015
invoice-approval,INV-0083,承認,2024-12-24 21:57:14,EMP-016
invoice-approval,INV-0083,支払予定登録,2024-12-25 04:53:36,EMP-015
invoice-approval,INV-0083,支払実行,2025-01-14 04:53:36,SYSTEM
invoice-approval,INV-0084,請求書受領,2024-11-03 13:05:00,SYSTEM
invoice-approval,INV-0084,検証割当,2024-11-03 14:31:54,EMP-015
invoice-approval,INV-0084,エラー検出,2024-11-03 19:38:12,EMP-015
invoice-approval,INV-0084,ベンダー問合せ,2024-11-04 00:23:30,EMP-015
invoice-approval,INV-0084,修正受領,2024-11-08 00:23:30,SYSTEM
invoice-approval,INV-0084,検証完了,2024-11-08 00:23:30,EMP-015
invoice-approval,INV-0084,承認,2024-11-09 21:20:30,EMP-016
invoice-approval,INV-0084,支払予定登録,2024-11-10 01:44:44,EMP-015
invoice-approval,INV-0084,支払実行,2024-12-05 01:44:44,SYSTEM
invoice-approval,INV-0085,請求書受領,2024-05-26 22:38:00,SYSTEM
invoice-approval,INV-0085,検証割当,2024-05-27 00:02:08,EMP-015
invoice-approval,INV-0085,検証完了,2024-05-27 12:51:57,EMP-015
invoice-approval,INV-0085,承認,2024-05-28 14:37:05,EMP-016
invoice-approval,INV-0085,支払予定登録,2024-05-28 16:40:57,EMP-015
invoice-approval,INV-0085,支払実行,2024-06-23 16:40:57,SYSTEM
invoice-approval,INV-0086,請求書受領,2024-09-22 09:12:00,SYSTEM
invoice-approval,INV-0086,検証割当,2024-09-22 10:26:06,EMP-015
invoice-approval,INV-0086,検証完了,2024-09-22 20:49:42,EMP-015
invoice-approval,INV-0086,承認,2024-09-23 11:01:19,EMP-016
invoice-approval,INV-0086,支払予定登録,2024-09-23 14:02:20,EMP-015
invoice-approval,INV-0086,支払実行,2024-09-29 14:02:20,SYSTEM
invoice-approval,INV-0087,請求書受領,2024-05-02 20:00:00,SYSTEM
invoice-approval,INV-0087,検証割当,2024-05-03 03:49:46,EMP-015
invoice-approval,INV-0087,検証完了,2024-05-03 07:02:43,EMP-015
invoice-approval,INV-0087,承認,2024-05-04 04:37:13,EMP-016
invoice-approval,INV-0087,支払予定登録,2024-05-04 10:38:18,EMP-015
invoice-approval,INV-0087,支払実行,2024-05-21 10:38:18,SYSTEM
invoice-approval,INV-0088,請求書受領,2024-04-12 16:00:00,SYSTEM
invoice-approval,INV-0088,検証割当,2024-04-12 22:09:30,EMP-015
invoice-approval,INV-0088,エラー検出,2024-04-13 01:07:08,EMP-015
invoice-approval,INV-0088,ベンダー問合せ,2024-04-13 10:48:32,EMP-015
invoice-approval,INV-0088,修正受領,2024-04-18 10:48:32,SYSTEM
invoice-approval,INV-0088,検証完了,2024-04-18 10:48:32,EMP-015
invoice-approval,INV-0088,承認,2024-04-20 07:04:09,EMP-016
invoice-approval,INV-0088,支払予定登録,2024-04-20 11:09:28,EMP-015
invoice-approval,INV-0088,支払実行,2024-05-03 11:09:28,SYSTEM
invoice-approval,INV-0089,請求書受領,2024-11-06 06:29:00,SYSTEM
invoice-approval,INV-0089,検証割当,2024-11-06 13:59:28,EMP-015
invoice-approval,INV-0089,検証完了,2024-11-07 00:02:24,EMP-015
invoice-approval,INV-0089,承認,2024-11-07 21:57:14,EMP-016
invoice-approval,INV-0089,支払予定登録,2024-11-08 00:35:33,EMP-015
invoice-approval,INV-0089,支払実行,2024-11-15 00:35:33,SYSTEM
invoice-approval,INV-0090,請求書受領,2024-05-30 10:07:00,SYSTEM
invoice-approval,INV-0090,検証割当,2024-05-30 16:44:14,EMP-015
invoice-approval,INV-0090,検証完了,2024-05-31 08:07:52,EMP-015
invoice-approval,INV-0090,承認,2024-06-01 23:54:34,EMP-016
invoice-approval,INV-0090,支払予定登録,2024-06-02 05:21:32,EMP-015
invoice-approval,INV-0090,支払実行,2024-06-29 05:21:32,SYSTEM
